
Processing staticRatio benchmark.


Configuration for benchmark run:

	testType: static
	testSize: 1000
	testIterations: 50
	degreeOfParallelism: 10
	sleepInterval: 0

Configuration for testCase1:

	ratioOfMethods: 
		getItem: 80
		add: 9
		contains: 2
		remove: 9
		clear: 1
threadId	end time	iter #		avg		min		max		
7		10:47:06	45		0.000032	0.000003	0.000213
10		10:47:06	40		0.000031	0.000006	0.000151
9		10:47:06	32		0.000050	0.000004	0.000260
4		10:47:06	48		0.000029	0.000003	0.000120
2		10:47:06	43		0.000036	0.000004	0.000245
8		10:47:06	38		0.000033	0.000004	0.000142
2		10:47:06	44		0.000035	0.000004	0.000245
9		10:47:06	33		0.000049	0.000004	0.000260
3		10:47:06	44		0.000041	0.000003	0.000269
5		10:47:06	36		0.000044	0.000004	0.000169
3		10:47:06	45		0.000040	0.000003	0.000269
10		10:47:06	41		0.000032	0.000006	0.000151
2		10:47:06	45		0.000035	0.000004	0.000245
4		10:47:06	49		0.000030	0.000003	0.000120
8		10:47:06	39		0.000033	0.000004	0.000142
5		10:47:06	37		0.000043	0.000004	0.000169
7		10:47:06	46		0.000033	0.000003	0.000213
5		10:47:06	38		0.000042	0.000004	0.000169
7		10:47:06	47		0.000032	0.000003	0.000213
7		10:47:06	48		0.000031	0.000003	0.000213
6		10:47:06	44		0.000041	0.000003	0.000138
8		10:47:06	40		0.000032	0.000004	0.000142
3		10:47:06	46		0.000041	0.000003	0.000269
5		10:47:06	39		0.000041	0.000003	0.000169
3		10:47:06	47		0.000040	0.000003	0.000269
2		10:47:06	46		0.000036	0.000004	0.000245
6		10:47:06	45		0.000041	0.000003	0.000138
9		10:47:06	34		0.000051	0.000004	0.000260
7		10:47:06	49		0.000031	0.000003	0.000213
4		10:47:06	50		0.000032	0.000003	0.000120
7		10:47:06	50		0.000030	0.000003	0.000213
3		10:47:06	48		0.000041	0.000003	0.000269
6		10:47:06	46		0.000040	0.000003	0.000138
9		10:47:06	35		0.000051	0.000004	0.000260
5		10:47:06	40		0.000041	0.000003	0.000169
10		10:47:06	42		0.000034	0.000006	0.000151
3		10:47:06	49		0.000040	0.000003	0.000269
8		10:47:06	41		0.000034	0.000004	0.000142
3		10:47:06	50		0.000039	0.000003	0.000269
8		10:47:06	42		0.000033	0.000004	0.000142
8		10:47:06	43		0.000032	0.000003	0.000142
9		10:47:06	36		0.000050	0.000004	0.000260
10		10:47:06	43		0.000033	0.000006	0.000151
5		10:47:06	41		0.000040	0.000003	0.000169
5		10:47:06	42		0.000040	0.000003	0.000169
8		10:47:06	44		0.000032	0.000003	0.000142
10		10:47:06	44		0.000032	0.000006	0.000151
8		10:47:06	45		0.000031	0.000003	0.000142
6		10:47:06	47		0.000040	0.000003	0.000138
5		10:47:06	43		0.000039	0.000003	0.000169
5		10:47:06	44		0.000039	0.000003	0.000169
5		10:47:06	45		0.000038	0.000003	0.000169
2		10:47:06	47		0.000037	0.000004	0.000245
10		10:47:06	45		0.000032	0.000006	0.000151
9		10:47:06	37		0.000051	0.000004	0.000260
